,title_code,producer,executive
0,tt3462002, Pi-Isis S. Ankhra , Andrea Carberry 
0,tt3471098, Alexis Alexanian , Lucy Barzun Donnelly 
0,tt3478962, Xavier Amblard , Xavier Amblard 
0,tt3480796, Daniel Baur , Daniel Baur 
0,tt3488184, Molly Christie Benson , Kevin Corrigan 
0,tt3488328, Aki Aleong , Jeffrey Giles 
0,tt3488710, Jacqueline Levine , Jacqueline Levine 
0,tt3501416, Soo-hyun Ahn , Bin Shen 
0,tt3504604, Victoria Barrell , Jamie Carmichael 
0,tt3507138, Anne Anderson , Steve Anderson 
0,tt3508840, Yiqi Chen , Yiqi Chen 
0,tt3511596, Scott Adkins , Scott Adkins 
0,tt3518012, Caryn Capotosto , Julie Goldman 
0,tt3520290, Dean Blagg , Dean Blagg 
0,tt3526706, Maria Hatzakou , Christos V. Konstantakopoulos 
0,tt3534282, Brandt Andersen , Rick Lehman 
0,tt3544082, Chris Collins , Chris Collins 
0,tt3549206, Nancy Abraham , Nancy Abraham 
0,tt3551954, Jeremy Coon , Kyle Newman 
0,tt3564794, Bay Dariz , Richard Rawlings 
0,tt3566788, Mollye Asher , Michael Y. Chow 
0,tt3567288, Marc Bienstock , Ashwin Rajan 
0,tt3568002, William Genovese , William Genovese 
0,tt3569230, Michael Bassick , Michael Bassick 
0,tt3576728, Monika Bacardi , Monika Bacardi 
0,tt3591696, Kurt Eli Mayry , Seth Willenson 
0,tt3596382, David R. Fuchs , David R. Fuchs 
0,tt3605418, Miguel Asensio Llamas , Sondra Locke 
0,tt3614530, Jason Blum , Couper Samuelson 
0,tt3614922, Alvin Chau , Alvin Chau 
0,tt3622592, Marty Bowen , John Green 
0,tt3623726, Ron Bozman , Ron Bozman 
0,tt3625220, Cary Cook , Rebekah Hamilton 
0,tt3638396, Fraser Ash , Niv Fichman 
0,tt3640682, Christian Angermayer , Christian Angermayer 
0,tt3659388, Howard Ellis , Drew Goddard 
0,tt3660770, Alexis Barzin ,[]
0,tt3672742, Benoit Beaulieu , Shaked Berenson 
0,tt3672840, Tony Cao , Jackie Chan 
0,tt3675748, Yoshinori Chiba ,[]
0,tt3680410, Jon Adgemis , Jon Adgemis 
0,tt3682448, Christoph Fisser , Jonathan King 
0,tt3687310, Michael Brickman , Michael Brickman 
0,tt3687398, Sam Bisbee , Sam Bisbee 
0,tt3689910, Eric Beckman , Kazuhiro Ôta 
0,tt3700392, Jakob Claussen ,[]
0,tt3700804, Dave Boyle , Jamie Chung 
0,tt3703148, Ken Bretschneider ,[]
0,tt3704050, Aaron Barnett , Moisés Cosío 
0,tt3704416, Jason Baum , Peter Gilbert 
0,tt3707106, Chris Brigham , Chris Brigham 
0,tt3707114, Amy Berg , Diana Lady Dougan 
0,tt3715320, Letty Aronson , Ron Chez 
0,tt3719896, Michael Beugg , Michael Beugg 
0,tt3722070, Faiza Hosenie , Miles Ketley 
0,tt3726704, Danny A. Abeckaser , Lee Broda 
0,tt3727202, Chad Dubea , Chad Dubea 
0,tt3730510, Mark Allan , Mark Allan 
0,tt3732950, Josh Axler , Josh Axler 
0,tt3735398, Greg Ellis , Greg Ellis 
0,tt3735554, Adam Abel ,[]
0,tt3740778, Patrick André , Zhangke Jia 
0,tt3748512, Daniel Battsek ,[]
0,tt3756788, Minami Ichikawa , Minami Ichikawa 
0,tt3760966, Kevin Connolly , Kevin Connolly 
0,tt3766394, Mauricio Betancur , Mauricio Betancur 
0,tt3770426, Marshall Bear , Heather A. Clark 
0,tt3774092, Jean-Marie Gindraux , Jean-Marie Gindraux 
0,tt3774466, Luke Daniels , Hilary Davis 
0,tt3774694, Serge Catoire , Sophie Mas 
0,tt3780754, David Abrams , David Abrams 
0,tt3781476, Yuan Cai , William Kong 
0,tt3781762, Fiona Walsh Heinz ,[]
0,tt3784222, Laurent Baudens ,[]
0,tt3787590, Tim Bevan , Olivier Courson 
0,tt3790720, Bob Benton , Bob Benton 
0,tt3791268, Ron Busloff , Nick McKinney 
0,tt3809478, Antonin Dedet ,[]
0,tt3810760, Matt D'Avella , Matt D'Avella 
0,tt3813310, Lance Acord , Lance Acord 
0,tt3819668, Norihiro Hayashida , Atsutoshi Umezawa 
0,tt3824412, David Bernon , David Bernon 
0,tt3824458, Sean Baker , Jay Duplass 
0,tt3832914, Aaron Burns ,[]
0,tt3836512, David Bausch , Stefan Haverkamp 
0,tt3844362, Jay Duplass , Jay Duplass 
0,tt3850214, Nina Yang Bongiovi , Michael Y. Chow 
0,tt3850496, Antonio Campos , Bernardo Gómez 
0,tt3850590, Danny Bergeron , Danny Bergeron 
0,tt3859076, Antonia Barnard , Antonia Barnard 
0,tt3859304, Bryan Buckley , Bryan Buckley 
0,tt3862750, Valerie Bleth Sharp , Michael Ealy 
0,tt3863552, Rajessh Bhat , Rajan Kapoor 
0,tt3864024, Jonathan Dylan Adams , Jonathan Dylan Adams 
0,tt3877296, T.C. Christensen ,[]
0,tt3878978, Chris Dooley , Chris Dooley 
0,tt3911554, Michael Haertlein ,[]
0,tt3912040, Vince Allen , Sam Osceola 
0,tt3922816, Lorelle Adamson ,[]
0,tt3955894, Jo Dyer , Teena Munn 
0,tt3962210, Mohamed Abdallah , R. Julie Burnett 
0,tt3962848, Joey Carey , Julia Willoughby Nason 
0,tt3976070, Catherine Hun ,[]
0,tt3993894, Eric Ashworth , Peter Gilbert 
0,tt4000670, Taro Goto , Takeshi Hoshino 
0,tt4002772, Lisa Clark ,[]
0,tt4005402, Christian Becker , Dirk Schuerhoff 
0,tt4007558, Vivek b Agrawal , Tanvi Gandhi 
0,tt4026570, Andrew Brumme , Andrew Brumme 
0,tt4034452, Mirwais Alizai , Mirwais Alizai 
0,tt4035268, Paulo Branco ,[]
0,tt4046784, Wes Ball , Wes Ball 
0,tt4048168, Erica Arvold , Jeff Steen 
0,tt4048668, Evan Buxbaum , Evan Buxbaum 
0,tt4056738, Sean Astin , Troy Duhon 
0,tt4057376, Vessela Bannzurkova , Natalya Smirnova 
0,tt4057916, Fernando de Fuentes , Christopher Miller 
0,tt4061010, Rick Dugdale , Sean Lydiard 
0,tt4062536, Macon Blair , Daniel Hammond 
0,tt4075322, Samuel Aroutiounian , Samuel Aroutiounian 
0,tt4079142, Brad Barber , Marcy Garriott 
0,tt4080728, Helen Ahlsson , Helen Ahlsson 
0,tt4082346, Michele Mitchell , Michele Mitchell 
0,tt4084744, Valery Kozlitinov ,[]
0,tt4085084, Genevieve Lemal , Isabelle Madelaine 
0,tt4092774, Erika Frankel ,[]
0,tt4096620, Michel Comte ,[]
0,tt4104022, Michael B. Clark , Tim Foley 
0,tt4109204, Lois Boyle , Adam Friedman 
0,tt4110568, Farhan Akhtar , Vikesh Bhutani 
0,tt4115932, Alfredo Botello ,[]
0,tt4120210, Patrick Batteux , Patrick Batteux 
0,tt4126304, Kathryn Bigelow , Kathryn Bigelow 
0,tt4126312, Orlando Bagwell , Orlando Bagwell 
0,tt4135844, Jayro Bustamante , Inés Nofuentes 
0,tt4145178, Jeffrey I. Abrams , Jeffrey I. Abrams 
0,tt4145304, Peter Gilbert , Peter Gilbert 
0,tt4154728, Jessica Devaney ,[]
0,tt4158624, Dorothy Berwin , Leah Holzer 
0,tt4159182, Jacques-Henri Bronckart ,[]
0,tt4178092, Jason Blum , Luc Etienne 
0,tt4183692, Dan Atchison , Dan Atchison 
0,tt4185572, Amy Blavin , Amy Blavin 
0,tt4188202, Amy Berg , Dustin Lance Black 
0,tt4191054, Kiri Hart , Kiri Hart 
0,tt4193400, Barbara Buhl ,[]
0,tt4230010, Amy Adler , Michael Green 
0,tt4238858, Anna Rose Holmer ,[]
0,tt4242158, Zheng Xu , Xiaobo Wang 
0,tt4260766, Tahir Conka , Ali Leskay 
0,tt4263482, Daniel Bekerman , Thomas Benski 
0,tt4266638, J.P. Castel , J.P. Castel 
0,tt4270516, Dan Balgoyen , Dan Balgoyen 
0,tt4272866, Atsushi Chiba , Daisuke Kadoya 
0,tt4273886, Woo-taek Kim , Woo-taek Kim 
0,tt4276112, Tom Davis , Jorn Axel Holl 
0,tt4276752, Xiaobei Cao , Anna Chi 
0,tt4285496, Raúl Bravo , Cristina Gallego 
0,tt4288636, Michael Balchan , Michael Balchan 
0,tt4296800, Antonio Gennari , Antonio Gennari 
0,tt4306308, Sukru Avsar , Murat Kahraman Özalp 
0,tt4307880, Shuhei Arai , Jamie Simone 
0,tt4316236, Sam Aleshinloye , Sally Jo Fifer 
0,tt4323504, Devanshu Asthana , Devanshu Asthana 
0,tt4325152, Turgay Aksoy , Sinan Düz 
0,tt4334482, Benicio Del Toro , Benicio Del Toro 
0,tt4337072, Justin Cook , Gen Fukunaga 
0,tt4340720, Ehud Bleiberg , Ehud Bleiberg 
0,tt4344878, Kim Chi-Hyung , Jon Chiew 
0,tt4357170, Candy Alvarado , Fernando Perez Gavilan 
0,tt4359416, Jafar Panahi ,[]
0,tt4375438, Eduardo Castro , Juan Ignacio Correa 
0,tt4377864, Bruno Bettati , Adrien Oumhani 
0,tt4382618, Doug Aitken , Doug Aitken 
0,tt4382872, Max Adams , Martin Blencowe 
0,tt4392726, Yin Cao , Yin Cao 
0,tt4397346, Cesar Barbosa , Fredrik Gertten 
0,tt4400174, Sandra da Fonseca ,[]
0,tt4411504, Agustín Almodóvar , Leticia Cristi 
0,tt4414438, Richard Arlook , Chris Columbus 
0,tt4422656, Hannah Bombelles , Mike Jackson 
0,tt4425064, Gaby Darbyshire , Gaby Darbyshire 
0,tt4425148, Ed Borneman , Gregor Clark 
0,tt4426656, Valérie Bournonville ,[]
0,tt4428814, Philip Boëffard , Ève Machuel 
0,tt4430136, Sanjeev Joshi , Ashish Kathpal 
0,tt4449576, Bruno Levy ,[]
0,tt4456270, John Battsek , John Battsek 
0,tt4462082, Paolo Calamita , Paolo Calamita 
0,tt4466544, Rémi Burah , Nadim Cheikhrouha 
0,tt4466550, Richard Grandpierre ,[]
0,tt4476736, Sonia Friedman ,[]
0,tt4482858, Ronen Ben Tal ,[]
0,tt4485246, Gerald Herman , Bill Hobbs 
0,tt4489180, Adelle Drover , Lance Harness 
0,tt4501454, Steve Golin , Steve Golin 
0,tt4504040, Dorria L. Ball , Dorria L. Ball 
0,tt4506722, Eva Anisko , Abigail Disney 
0,tt4511200, Burger Collection , Marcos Kantis 
0,tt4514084, Michael Davenport , Justin Hunt 
0,tt4552524, Shaked Berenson , Shaked Berenson 
0,tt4569240, Luis Díaz ,[]
0,tt4594834, Jon Kilik , Jon Kilik 
0,tt4604496, Jamie MacDonald , Jamie MacDonald 
0,tt4621016, Stina Gardell , Max Hallén 
0,tt4630158, Hailey Gates ,[]
0,tt4630444, Charles Arthur Berg , Charles Arthur Berg 
0,tt4643580, Dení C. Gloria , Mineko Mori 
0,tt4668808, Josephine Davies , David Evans 
0,tt4668834, Avi Arad , Avi Arad 
0,tt4669204, Chloe Arnold , Dean Hargrove 
0,tt4669954, Nguyen Chi Dung ,[]
0,tt4683668, Joseph Bachor , Joseph Bachor 
0,tt4687782, John Aglialoro , Woody Daigle 
0,tt4693418, Jennifer Dong ,[]
0,tt4704314, Joseph Bachor , Joseph Bachor 
0,tt4733536, Louise Killin ,[]
0,tt4742670, Herbert G. Kloiber , Herbert G. Kloiber 
0,tt4768776, Cho-hee Kim ,[]
0,tt4797082,[],[]
0,tt4881016, Chantal Akerman ,[]
0,tt4892682, Nelson Khoury , Xun Zhou 
0,tt4897822, Rod Birleson , Rod Birleson 
0,tt4901756, Aleksey Ageyev , Sergey Stegniy 
0,tt4923042, Xuebo Wang ,[]
0,tt4935282, Cyril Colbeau-Justin , Shuki Friedman 
0,tt4935334, Christopher Alender , Christopher Alender 
0,tt4935446, Laurie Anderson ,[]
0,tt4935480, Jen Ackerman ,[]
0,tt4937156, Jakob Abrahamsson , Jakob Abrahamsson 
0,tt4943570, Warren Croyle , Warren Croyle 
0,tt4973112, Sarah Esberg , Sarah Esberg 
0,tt4984930, Sally Blake , Sally Blake 
0,tt5001130, Caitlin Cutter , Tom Dinwoodie 
0,tt5049302, Ok Kyung Bang , Ok Kyung Bang 
0,tt5105784, Darren Doane ,[]
0,tt5131516, Paul Buchholz , Patrick DePeters 
0,tt5217256, Peter Flynn ,[]
0,tt5226844, Jon Bath , Jon Bath 
0,tt5278832, Agnieszka Bedkowska ,[]
0,tt5337758, Pieter van Huystee ,[]
0,tt5419742, Stéphanie Schorter Champenier ,[]
